subject,region,n_electrodes,condition,layer,model,observed_r2,p_value,n_permutations_used
12,S_pericallosal,3,a,late,BERT,-0.10577845573425293,0.6943056943056943,1000
12,S_pericallosal,3,a,late,GPT,-0.40644240379333496,0.7862137862137862,1000
12,S_pericallosal,3,a,late,T5,-0.385697603225708,0.7302697302697303,1000
12,S_pericallosal,3,a,last,BERT,-0.031226634979248047,0.4885114885114885,1000
12,S_pericallosal,3,a,last,GPT,-0.3784811496734619,0.7862137862137862,1000
12,S_pericallosal,3,a,last,T5,0.0028745532035827637,0.24675324675324675,1000
12,S_pericallosal,3,v,early,BERT,-0.018182992935180664,0.4125874125874126,1000
12,S_pericallosal,3,v,early,GPT,-0.04875802993774414,0.030969030969030968,1000
12,S_pericallosal,3,v,early,T5,-0.04037034511566162,0.025974025974025976,1000
12,S_pericallosal,3,v,middle,BERT,-0.0003414154052734375,0.1038961038961039,1000
12,S_pericallosal,3,v,middle,GPT,-0.05667126178741455,0.03296703296703297,1000
12,S_pericallosal,3,v,middle,T5,-0.05016732215881348,0.03696303696303696,1000
12,S_pericallosal,3,v,late,BERT,-0.03121042251586914,0.21478521478521478,1000
12,S_pericallosal,3,v,late,GPT,-0.051981449127197266,0.03696303696303696,1000
12,S_pericallosal,3,v,late,T5,-0.20238268375396729,0.23776223776223776,1000
12,S_pericallosal,3,v,last,BERT,-0.011935591697692871,0.24175824175824176,1000
12,S_pericallosal,3,v,last,GPT,-0.03580892086029053,0.02097902097902098,1000
12,S_pericallosal,3,v,last,T5,0.0017748475074768066,0.0979020979020979,1000
12,S_pericallosal,3,GS,early,BERT,-0.03904604911804199,0.5364635364635365,1000
12,S_pericallosal,3,GS,early,GPT,-0.15246713161468506,0.2097902097902098,1000
12,S_pericallosal,3,GS,early,T5,-0.15525269508361816,0.23776223776223776,1000
12,S_pericallosal,3,GS,middle,BERT,-0.044051527976989746,0.4045954045954046,1000
12,S_pericallosal,3,GS,middle,GPT,-0.23278462886810303,0.27672327672327673,1000
12,S_pericallosal,3,GS,middle,T5,-0.15738272666931152,0.2137862137862138,1000
12,S_pericallosal,3,GS,late,BERT,-0.018048763275146484,0.22877122877122877,1000
12,S_pericallosal,3,GS,late,GPT,-0.1952662467956543,0.24875124875124874,1000
12,S_pericallosal,3,GS,late,T5,-0.08064472675323486,0.06793206793206794,1000
12,S_pericallosal,3,GS,last,BERT,-0.0072400569915771484,0.21678321678321677,1000
12,S_pericallosal,3,GS,last,GPT,-0.12574231624603271,0.1888111888111888,1000
12,S_pericallosal,3,GS,last,T5,-0.0038477182388305664,0.14285714285714285,1000
12,S_pericallosal,3,GNS,early,BERT,-0.059844255447387695,0.5734265734265734,1000
12,S_pericallosal,3,GNS,early,GPT,-0.170249342918396,0.3046953046953047,1000
12,S_pericallosal,3,GNS,early,T5,-0.17799997329711914,0.26573426573426573,1000
12,S_pericallosal,3,GNS,middle,BERT,-0.06914353370666504,0.4385614385614386,1000
12,S_pericallosal,3,GNS,middle,GPT,-0.3211333751678467,0.4255744255744256,1000
12,S_pericallosal,3,GNS,middle,T5,-0.16646838188171387,0.2937062937062937,1000
12,S_pericallosal,3,GNS,late,BERT,-0.09711992740631104,0.45754245754245754,1000
12,S_pericallosal,3,GNS,late,GPT,-0.16475749015808105,0.3066933066933067,1000
12,S_pericallosal,3,GNS,late,T5,-0.20328104496002197,0.33166833166833165,1000
12,S_pericallosal,3,GNS,last,BERT,-0.08286821842193604,0.6243756243756243,1000
12,S_pericallosal,3,GNS,last,GPT,-0.1636408567428589,0.33266733266733267,1000
12,S_pericallosal,3,GNS,last,T5,-0.050751328468322754,0.7002997002997003,1000
12,S_pericallosal,3,NGNS,early,BERT,-0.09672653675079346,0.27672327672327673,1000
12,S_pericallosal,3,NGNS,early,GPT,-0.7830766439437866,0.7252747252747253,1000
12,S_pericallosal,3,NGNS,early,T5,-0.6797986030578613,0.5914085914085914,1000
12,S_pericallosal,3,NGNS,middle,BERT,-0.1400853395462036,0.35664335664335667,1000
12,S_pericallosal,3,NGNS,middle,GPT,-0.9779649972915649,0.8261738261738262,1000
12,S_pericallosal,3,NGNS,middle,T5,-0.8279578685760498,0.7082917082917083,1000
12,S_pericallosal,3,NGNS,late,BERT,-0.16316461563110352,0.32367632367632365,1000
12,S_pericallosal,3,NGNS,late,GPT,-0.7224593162536621,0.6413586413586414,1000
12,S_pericallosal,3,NGNS,late,T5,-0.7605290412902832,0.5784215784215784,1000
12,S_pericallosal,3,NGNS,last,BERT,-0.16805660724639893,0.43756243756243757,1000
12,S_pericallosal,3,NGNS,last,GPT,-0.663622260093689,0.6593406593406593,1000
12,S_pericallosal,3,NGNS,last,T5,-0.1442852020263672,0.4435564435564436,1000
12,S_precentral-sup-part,6,overall,early,BERT,-0.015926837921142578,0.4985014985014985,1000
12,S_precentral-sup-part,6,overall,early,GPT,-0.18225884437561035,0.9170829170829171,1000
12,S_precentral-sup-part,6,overall,early,T5,-0.17104649543762207,0.8891108891108891,1000
12,S_precentral-sup-part,6,overall,middle,BERT,-0.02964460849761963,0.4485514485514486,1000
12,S_precentral-sup-part,6,overall,middle,GPT,-0.32008230686187744,0.998001998001998,1000
12,S_precentral-sup-part,6,overall,middle,T5,-0.17596948146820068,0.8881118881118881,1000
12,S_precentral-sup-part,6,overall,late,BERT,-0.0714421272277832,0.7792207792207793,1000
12,S_precentral-sup-part,6,overall,late,GPT,-0.18332791328430176,0.9140859140859141,1000
12,S_precentral-sup-part,6,overall,late,T5,-0.31067824363708496,0.9020979020979021,1000
12,S_precentral-sup-part,6,overall,last,BERT,-0.0399097204208374,0.7342657342657343,1000
12,S_precentral-sup-part,6,overall,last,GPT,-0.17639100551605225,0.9140859140859141,1000
12,S_precentral-sup-part,6,overall,last,T5,-0.006218910217285156,0.46153846153846156,1000
12,S_precentral-sup-part,6,a,early,BERT,-0.050330162048339844,0.7332667332667333,1000
12,S_precentral-sup-part,6,a,early,GPT,-0.45097124576568604,0.9150849150849151,1000
12,S_precentral-sup-part,6,a,early,T5,-0.44792699813842773,0.9080919080919081,1000
12,S_precentral-sup-part,6,a,middle,BERT,-0.13023805618286133,0.8991008991008991,1000
12,S_precentral-sup-part,6,a,middle,GPT,-0.4602627754211426,0.9150849150849151,1000
12,S_precentral-sup-part,6,a,middle,T5,-0.4626739025115967,0.919080919080919,1000
12,S_precentral-sup-part,6,a,late,BERT,-0.2058093547821045,0.962037962037962,1000
12,S_precentral-sup-part,6,a,late,GPT,-0.488071084022522,0.9280719280719281,1000
12,S_precentral-sup-part,6,a,late,T5,-0.49095213413238525,0.9210789210789211,1000
12,S_precentral-sup-part,6,a,last,BERT,-0.14827632904052734,0.971028971028971,1000
12,S_precentral-sup-part,6,a,last,GPT,-0.4317498207092285,0.9300699300699301,1000
12,S_precentral-sup-part,6,a,last,T5,-0.04139232635498047,0.99000999000999,1000
12,S_precentral-sup-part,6,v,early,BERT,-0.042121171951293945,0.5494505494505495,1000
12,S_precentral-sup-part,6,v,early,GPT,-0.22563910484313965,0.3206793206793207,1000
12,S_precentral-sup-part,6,v,early,T5,-0.21717453002929688,0.3356643356643357,1000
12,S_precentral-sup-part,6,v,middle,BERT,-0.045554280281066895,0.35764235764235763,1000
12,S_precentral-sup-part,6,v,middle,GPT,-0.2232130765914917,0.2817182817182817,1000
12,S_precentral-sup-part,6,v,middle,T5,-0.2340184450149536,0.32667332667332666,1000
12,S_precentral-sup-part,6,v,late,BERT,-0.036586642265319824,0.23876123876123875,1000
12,S_precentral-sup-part,6,v,late,GPT,-0.22934985160827637,0.3156843156843157,1000
12,S_precentral-sup-part,6,v,late,T5,-0.2679964303970337,0.38461538461538464,1000
12,S_precentral-sup-part,6,v,last,BERT,-0.022200822830200195,0.24875124875124874,1000
12,S_precentral-sup-part,6,v,last,GPT,-0.20377326011657715,0.3176823176823177,1000
12,S_precentral-sup-part,6,v,last,T5,-0.027358651161193848,0.5244755244755245,1000
12,S_precentral-sup-part,6,GS,early,BERT,0.23229879140853882,0.000999000999000999,1000
12,S_precentral-sup-part,6,GS,early,GPT,0.2859085202217102,0.01098901098901099,1000
12,S_precentral-sup-part,6,GS,early,T5,0.2710106372833252,0.006993006993006993,1000
12,S_precentral-sup-part,6,GS,middle,BERT,0.36917024850845337,0.000999000999000999,1000
12,S_precentral-sup-part,6,GS,middle,GPT,0.3155593276023865,0.005994005994005994,1000
12,S_precentral-sup-part,6,GS,middle,T5,0.28528887033462524,0.005994005994005994,1000
12,S_precentral-sup-part,6,GS,late,BERT,0.40624481439590454,0.000999000999000999,1000
12,S_precentral-sup-part,6,GS,late,GPT,0.2975836396217346,0.005994005994005994,1000
12,S_precentral-sup-part,6,GS,late,T5,-0.33813798427581787,0.24375624375624375,1000
12,S_precentral-sup-part,6,GS,last,BERT,0.3062626123428345,0.001998001998001998,1000
12,S_precentral-sup-part,6,GS,last,GPT,0.3131515383720398,0.003996003996003996,1000
12,S_precentral-sup-part,6,GS,last,T5,0.0604243278503418,0.003996003996003996,1000
12,S_precentral-sup-part,6,GNS,early,BERT,-0.058443665504455566,0.5804195804195804,1000
12,S_precentral-sup-part,6,GNS,early,GPT,-0.32739555835723877,0.7282717282717283,1000
12,S_precentral-sup-part,6,GNS,early,T5,-0.3324395418167114,0.7032967032967034,1000
12,S_precentral-sup-part,6,GNS,middle,BERT,-0.11769640445709229,0.7572427572427572,1000
12,S_precentral-sup-part,6,GNS,middle,GPT,-0.28691422939300537,0.6613386613386614,1000
12,S_precentral-sup-part,6,GNS,middle,T5,-0.303463339805603,0.6783216783216783,1000
12,S_precentral-sup-part,6,GNS,late,BERT,-0.14790141582489014,0.7512487512487512,1000
12,S_precentral-sup-part,6,GNS,late,GPT,-0.3499484062194824,0.7482517482517482,1000
12,S_precentral-sup-part,6,GNS,late,T5,-0.3313397169113159,0.7012987012987013,1000
12,S_precentral-sup-part,6,GNS,last,BERT,-0.07352709770202637,0.6783216783216783,1000
12,S_precentral-sup-part,6,GNS,last,GPT,-0.30040109157562256,0.7062937062937062,1000
12,S_precentral-sup-part,6,GNS,last,T5,-0.04376637935638428,0.7832167832167832,1000
12,S_precentral-sup-part,6,NGNS,early,BERT,-0.016298651695251465,0.38161838161838163,1000
12,S_precentral-sup-part,6,NGNS,early,GPT,-0.1931833028793335,0.5364635364635365,1000
12,S_precentral-sup-part,6,NGNS,early,T5,-0.2794928550720215,0.2947052947052947,1000
12,S_precentral-sup-part,6,NGNS,middle,BERT,-0.04619705677032471,0.47052947052947053,1000
12,S_precentral-sup-part,6,NGNS,middle,GPT,-0.14573299884796143,0.4515484515484515,1000
12,S_precentral-sup-part,6,NGNS,middle,T5,-0.18033528327941895,0.4875124875124875,1000
12,S_precentral-sup-part,6,NGNS,late,BERT,-0.0732884407043457,0.5034965034965035,1000
12,S_precentral-sup-part,6,NGNS,late,GPT,-0.21028614044189453,0.5604395604395604,1000
12,S_precentral-sup-part,6,NGNS,late,T5,-0.16430342197418213,0.41358641358641357,1000
12,S_precentral-sup-part,6,NGNS,last,BERT,-0.05847978591918945,0.6443556443556444,1000
12,S_precentral-sup-part,6,NGNS,last,GPT,-0.18123149871826172,0.5634365634365635,1000
12,S_precentral-sup-part,6,NGNS,last,T5,-0.00018072128295898438,0.16983016983016982,1000
12,S_temporal_inf,4,overall,early,BERT,-0.09910154342651367,0.986013986013986,1000
12,S_temporal_inf,4,overall,early,GPT,-0.3020972013473511,0.7592407592407593,1000
12,S_temporal_inf,4,overall,early,T5,-0.29748988151550293,0.7412587412587412,1000
12,S_temporal_inf,4,overall,middle,BERT,-0.1615917682647705,0.9210789210789211,1000
12,S_temporal_inf,4,overall,middle,GPT,-0.3036748170852661,0.7552447552447552,1000
12,S_temporal_inf,4,overall,middle,T5,-0.3008606433868408,0.7472527472527473,1000
12,S_temporal_inf,4,overall,late,BERT,-0.19177567958831787,0.9090909090909091,1000
12,S_temporal_inf,4,overall,late,GPT,-0.3043050765991211,0.7572427572427572,1000
12,S_temporal_inf,4,overall,late,T5,-0.2673097848892212,0.3076923076923077,1000
12,S_temporal_inf,4,overall,last,BERT,-0.12771379947662354,0.9590409590409591,1000
12,S_temporal_inf,4,overall,last,GPT,-0.29676854610443115,0.7712287712287712,1000
12,S_temporal_inf,4,overall,last,T5,-0.04463040828704834,0.989010989010989,1000
12,S_temporal_inf,4,a,early,BERT,-0.00382077693939209,0.43956043956043955,1000
12,S_temporal_inf,4,a,early,GPT,-0.10469400882720947,0.7342657342657343,1000
12,S_temporal_inf,4,a,early,T5,-0.10856842994689941,0.7822177822177823,1000
12,S_temporal_inf,4,a,middle,BERT,-0.016135334968566895,0.5374625374625375,1000
12,S_temporal_inf,4,a,middle,GPT,-0.10653316974639893,0.7462537462537463,1000
12,S_temporal_inf,4,a,middle,T5,-0.11258292198181152,0.7922077922077922,1000
12,S_temporal_inf,4,a,late,BERT,-0.039198994636535645,0.7892107892107892,1000
12,S_temporal_inf,4,a,late,GPT,-0.10653197765350342,0.7442557442557443,1000
12,S_temporal_inf,4,a,late,T5,-0.11490964889526367,0.7882117882117882,1000
12,S_temporal_inf,4,a,last,BERT,-0.01378941535949707,0.6033966033966034,1000
12,S_temporal_inf,4,a,last,GPT,-0.10079395771026611,0.7532467532467533,1000
12,S_temporal_inf,4,a,last,T5,-0.0037949085235595703,0.6133866133866134,1000
12,S_temporal_inf,4,v,early,BERT,-0.13543200492858887,0.9660339660339661,1000
12,S_temporal_inf,4,v,early,GPT,-1.1669251918792725,0.9340659340659341,1000
12,S_temporal_inf,4,v,early,T5,-1.1261844635009766,0.9440559440559441,1000
12,S_temporal_inf,4,v,middle,BERT,-0.27240633964538574,0.9590409590409591,1000
12,S_temporal_inf,4,v,middle,GPT,-1.1836018562316895,0.9170829170829171,1000
12,S_temporal_inf,4,v,middle,T5,-1.1698215007781982,0.913086913086913,1000
12,S_temporal_inf,4,v,late,BERT,-0.3347434997558594,0.9470529470529471,1000
12,S_temporal_inf,4,v,late,GPT,-1.1645174026489258,0.9070929070929071,1000
12,S_temporal_inf,4,v,late,T5,-1.2191271781921387,0.9340659340659341,1000
12,S_temporal_inf,4,v,last,BERT,-0.1651918888092041,0.9460539460539461,1000
12,S_temporal_inf,4,v,last,GPT,-1.1123113632202148,0.9230769230769231,1000
12,S_temporal_inf,4,v,last,T5,-0.09914243221282959,1.0,1000
12,S_temporal_inf,4,GS,early,BERT,0.05041396617889404,0.1088911088911089,1000
12,S_temporal_inf,4,GS,early,GPT,-0.3353317975997925,0.2517482517482518,1000
12,S_temporal_inf,4,GS,early,T5,-0.37575721740722656,0.2517482517482518,1000
12,S_temporal_inf,4,GS,middle,BERT,-0.016694188117980957,0.23276723276723277,1000
12,S_temporal_inf,4,GS,middle,GPT,-0.350308895111084,0.26073926073926074,1000
12,S_temporal_inf,4,GS,middle,T5,-0.34147870540618896,0.25674325674325676,1000
12,S_temporal_inf,4,GS,late,BERT,-0.04140746593475342,0.22777222777222778,1000
12,S_temporal_inf,4,GS,late,GPT,-0.3421635627746582,0.2087912087912088,1000
12,S_temporal_inf,4,GS,late,T5,-0.44377315044403076,0.2817182817182817,1000
12,S_temporal_inf,4,GS,last,BERT,0.018561899662017822,0.1938061938061938,1000
12,S_temporal_inf,4,GS,last,GPT,-0.3027554750442505,0.26373626373626374,1000
12,S_temporal_inf,4,GS,last,T5,-0.022700190544128418,0.21978021978021978,1000
12,S_temporal_inf,4,GNS,early,BERT,-0.0680532455444336,0.4975024975024975,1000
12,S_temporal_inf,4,GNS,early,GPT,-0.1589491367340088,0.15284715284715283,1000
12,S_temporal_inf,4,GNS,early,T5,-0.16067588329315186,0.14685314685314685,1000
12,S_temporal_inf,4,GNS,middle,BERT,-0.11831402778625488,0.44655344655344653,1000
12,S_temporal_inf,4,GNS,middle,GPT,-0.16095662117004395,0.13186813186813187,1000
12,S_temporal_inf,4,GNS,middle,T5,-0.1724538803100586,0.16383616383616384,1000
12,S_temporal_inf,4,GNS,late,BERT,-0.10893547534942627,0.3196803196803197,1000
12,S_temporal_inf,4,GNS,late,GPT,-0.15852439403533936,0.11388611388611389,1000
12,S_temporal_inf,4,GNS,late,T5,-0.19653713703155518,0.12487512487512488,1000
12,S_temporal_inf,4,GNS,last,BERT,-0.09464693069458008,0.5444555444555444,1000
12,S_temporal_inf,4,GNS,last,GPT,-0.15222620964050293,0.14485514485514486,1000
12,S_temporal_inf,4,GNS,last,T5,-0.008230209350585938,0.15084915084915085,1000
12,S_temporal_inf,4,NGNS,early,BERT,-0.5348020792007446,0.997002997002997,1000
12,S_temporal_inf,4,NGNS,early,GPT,-4.854511260986328,0.986013986013986,1000
12,S_temporal_inf,4,NGNS,early,T5,-2.852513074874878,0.6243756243756243,1000
12,S_temporal_inf,4,NGNS,middle,BERT,-1.000035285949707,0.9920079920079921,1000
12,S_temporal_inf,4,NGNS,middle,GPT,-2.679070234298706,0.991008991008991,1000
12,S_temporal_inf,4,NGNS,middle,T5,-2.5283851623535156,0.978021978021978,1000
12,S_temporal_inf,4,NGNS,late,BERT,-1.0908215045928955,0.977022977022977,1000
12,S_temporal_inf,4,NGNS,late,GPT,-2.5252583026885986,0.986013986013986,1000
12,S_temporal_inf,4,NGNS,late,T5,-2.525625467300415,0.97002997002997,1000
12,S_temporal_inf,4,NGNS,last,BERT,-0.8114086389541626,0.985014985014985,1000
12,S_temporal_inf,4,NGNS,last,GPT,-2.3244566917419434,0.984015984015984,1000
12,S_temporal_inf,4,NGNS,last,T5,-0.34443199634552,0.9630369630369631,1000
12,S_temporal_sup,10,overall,early,BERT,-0.06405174732208252,0.999000999000999,1000
12,S_temporal_sup,10,overall,early,GPT,-0.23916196823120117,0.995004995004995,1000
12,S_temporal_sup,10,overall,early,T5,-0.23191308975219727,0.994005994005994,1000
12,S_temporal_sup,10,overall,middle,BERT,-0.12363672256469727,0.999000999000999,1000
12,S_temporal_sup,10,overall,middle,GPT,-0.2296992540359497,0.984015984015984,1000
12,S_temporal_sup,10,overall,middle,T5,-0.2391141653060913,0.996003996003996,1000
12,S_temporal_sup,10,overall,late,BERT,-0.13985848426818848,0.996003996003996,1000
12,S_temporal_sup,10,overall,late,GPT,-0.24000632762908936,0.998001998001998,1000
12,S_temporal_sup,10,overall,late,T5,-0.3730659484863281,0.9590409590409591,1000
12,S_temporal_sup,10,overall,last,BERT,-0.0926443338394165,0.998001998001998,1000
12,S_temporal_sup,10,overall,last,GPT,-0.23309946060180664,0.996003996003996,1000
12,S_temporal_sup,10,overall,last,T5,-0.02350449562072754,0.9920079920079921,1000
12,S_temporal_sup,10,a,early,BERT,-0.055086493492126465,0.8831168831168831,1000
12,S_temporal_sup,10,a,early,GPT,-0.3967701196670532,0.935064935064935,1000
12,S_temporal_sup,10,a,early,T5,-0.3918856382369995,0.9470529470529471,1000
12,S_temporal_sup,10,a,middle,BERT,-0.10078012943267822,0.8691308691308691,1000
12,S_temporal_sup,10,a,middle,GPT,-0.40171730518341064,0.9370629370629371,1000
12,S_temporal_sup,10,a,middle,T5,-0.3992573022842407,0.9300699300699301,1000
12,S_temporal_sup,10,a,late,BERT,-0.13771319389343262,0.9120879120879121,1000
12,S_temporal_sup,10,a,late,GPT,-0.4019594192504883,0.932067932067932,1000
12,S_temporal_sup,10,a,late,T5,-0.3948718309402466,0.9050949050949051,1000
12,S_temporal_sup,10,a,last,BERT,-0.055739402770996094,0.7742257742257742,1000
12,S_temporal_sup,10,a,last,GPT,-0.38358163833618164,0.949050949050949,1000
12,S_temporal_sup,10,a,last,T5,-0.01799023151397705,0.8011988011988012,1000
12,S_temporal_sup,10,v,early,BERT,0.009415507316589355,0.030969030969030968,1000
12,S_temporal_sup,10,v,early,GPT,-0.32030951976776123,0.8381618381618382,1000
12,S_temporal_sup,10,v,early,T5,-0.3042874336242676,0.8311688311688312,1000
12,S_temporal_sup,10,v,middle,BERT,-0.024982213973999023,0.24075924075924077,1000
12,S_temporal_sup,10,v,middle,GPT,-0.3276764154434204,0.8151848151848152,1000
12,S_temporal_sup,10,v,middle,T5,-0.3230046033859253,0.8041958041958042,1000
12,S_temporal_sup,10,v,late,BERT,-0.07429635524749756,0.5494505494505495,1000
12,S_temporal_sup,10,v,late,GPT,-0.32572364807128906,0.8161838161838162,1000
12,S_temporal_sup,10,v,late,T5,-0.33209526538848877,0.5894105894105894,1000
12,S_temporal_sup,10,v,last,BERT,-0.05000615119934082,0.5474525474525475,1000
12,S_temporal_sup,10,v,last,GPT,-0.29157888889312744,0.8051948051948052,1000
12,S_temporal_sup,10,v,last,T5,-0.030113577842712402,0.6223776223776224,1000
12,S_temporal_sup,10,GS,early,BERT,-0.04125988483428955,0.13286713286713286,1000
12,S_temporal_sup,10,GS,early,GPT,-0.8721965551376343,0.7682317682317682,1000
12,S_temporal_sup,10,GS,early,T5,-0.8535493612289429,0.7782217782217782,1000
12,S_temporal_sup,10,GS,middle,BERT,-0.145300030708313,0.43756243756243757,1000
12,S_temporal_sup,10,GS,middle,GPT,-1.3274602890014648,0.8911088911088911,1000
12,S_temporal_sup,10,GS,middle,T5,-0.8612247705459595,0.7392607392607392,1000
12,S_temporal_sup,10,GS,late,BERT,-0.2814171314239502,0.6863136863136863,1000
12,S_temporal_sup,10,GS,late,GPT,-0.88700270652771,0.7992007992007992,1000
12,S_temporal_sup,10,GS,late,T5,-1.127901315689087,0.6823176823176823,1000
